BILL_HEADER_UUID,STORE_UUID,BILL_DATE,BILL_DISCOUNT,BILL_NUM,BILL_TOTAL,CREATED_BY,CREATED_TIME,REF_COLUMN_1,REF_COLUMN_2,UPDATE_BY,UPDATED_TIME,BILL_STATUS
"51FBFCF54BCE7159E10000000A442CBA","POS_ASM_012","2013-05-25 00:00:00.0000000",0,"53",4777,"PROC","2013-08-02 00:00:00.0000000","","","PROC","2013-08-02 00:00:00.0000000",0
"51FBFD0B4BCE7159E10000000A442CBA","POS_ASM_012","2013-05-26 00:00:00.0000000",0,"54",3472,"PROC","2013-08-02 00:00:00.0000000","","","PROC","2013-08-02 00:00:00.0000000",0
"51FBFD194BCE7159E10000000A442CBA","POS_ASM_012","2013-05-27 00:00:00.0000000",0,"55",6724,"PROC","2013-08-02 00:00:00.0000000","","","PROC","2013-08-02 00:00:00.0000000",0
"51FBFD2E4BCE7159E10000000A442CBA","POS_ASM_012","2013-05-28 00:00:00.0000000",0,"56",7488,"PROC","2013-08-02 00:00:00.0000000","","","PROC","2013-08-02 00:00:00.0000000",0
"51FBFD454BCE7159E10000000A442CBA","POS_ASM_012","2013-05-29 00:00:00.0000000",0,"57",5761,"PROC","2013-08-02 00:00:00.0000000","","","PROC","2013-08-02 00:00:00.0000000",0
"51FBFD584BCE7159E10000000A442CBA","POS_ASM_014","2013-04-02 00:00:00.0000000",0,"0",6779,"PROC","2013-08-02 00:00:00.0000000","","","PROC","2013-08-02 00:00:00.0000000",0
"51FBFD664BCE7159E10000000A442CBA","POS_ASM_014","2013-04-03 00:00:00.0000000",0,"1",10661,"PROC","2013-08-02 00:00:00.0000000","","","PROC","2013-08-02 00:00:00.0000000",0
"51FBFD7B4BCE7159E10000000A442CBA","POS_ASM_014","2013-04-04 00:00:00.0000000",0,"2",9512,"PROC","2013-08-02 00:00:00.0000000","","","PROC","2013-08-02 00:00:00.0000000",0
"51FBFD904BCE7159E10000000A442CBA","POS_ASM_014","2013-04-05 00:00:00.0000000",0,"3",8378,"PROC","2013-08-02 00:00:00.0000000","","","PROC","2013-08-02 00:00:00.0000000",0
"51FBFDA44BCE7159E10000000A442CBA","POS_ASM_014","2013-04-06 00:00:00.0000000",0,"4",9977,"PROC","2013-08-02 00:00:00.0000000","","","PROC","2013-08-02 00:00:00.0000000",0
"51FBFDB44BCE7159E10000000A442CBA","POS_ASM_014","2013-04-07 00:00:00.0000000",0,"5",12892,"PROC","2013-08-02 00:00:00.0000000","","","PROC","2013-08-02 00:00:00.0000000",0
"51FBFDCB4BCE7159E10000000A442CBA","POS_ASM_014","2013-04-08 00:00:00.0000000",0,"6",8636,"PROC","2013-08-02 00:00:00.0000000","","","PROC","2013-08-02 00:00:00.0000000",0
"51FBFDE04BCE7159E10000000A442CBA","POS_ASM_014","2013-04-09 00:00:00.0000000",0,"7",6536,"PROC","2013-08-02 00:00:00.0000000","","","PROC","2013-08-02 00:00:00.0000000",0
"51FBFDF74BCE7159E10000000A442CBA","POS_ASM_014","2013-04-10 00:00:00.0000000",0,"8",9458,"PROC","2013-08-02 00:00:00.0000000","","","PROC","2013-08-02 00:00:00.0000000",0
"51FBFE0B4BCE7159E10000000A442CBA","POS_ASM_014","2013-04-11 00:00:00.0000000",0,"9",11069,"PROC","2013-08-02 00:00:00.0000000","","","PROC","2013-08-02 00:00:00.0000000",0
"51FBFE1C4BCE7159E10000000A442CBA","POS_ASM_014","2013-04-12 00:00:00.0000000",0,"10",28269,"PROC","2013-08-02 00:00:00.0000000","","","PROC","2013-08-02 00:00:00.0000000",0
"51FBFE2C4BCE7159E10000000A442CBA","POS_ASM_014","2013-04-13 00:00:00.0000000",0,"11",11233,"PROC","2013-08-02 00:00:00.0000000","","","PROC","2013-08-02 00:00:00.0000000",0
"51FBFE434BCE7159E10000000A442CBA","POS_ASM_014","2013-04-14 00:00:00.0000000",0,"12",9959,"PROC","2013-08-02 00:00:00.0000000","","","PROC","2013-08-02 00:00:00.0000000",0
"51FBFE574BCE7159E10000000A442CBA","POS_ASM_014","2013-04-15 00:00:00.0000000",0,"13",8601,"PROC","2013-08-02 00:00:00.0000000","","","PROC","2013-08-02 00:00:00.0000000",0
"51FBFE654BCE7159E10000000A442CBA","POS_ASM_014","2013-04-16 00:00:00.0000000",0,"14",10961,"PROC","2013-08-02 00:00:00.0000000","","","PROC","2013-08-02 00:00:00.0000000",0
"51FBFE7A4BCE7159E10000000A442CBA","POS_ASM_014","2013-04-17 00:00:00.0000000",0,"15",10537,"PROC","2013-08-02 00:00:00.0000000","","","PROC","2013-08-02 00:00:00.0000000",0
"51FBFE8E4BCE7159E10000000A442CBA","POS_ASM_014","2013-04-18 00:00:00.0000000",0,"16",6659,"PROC","2013-08-02 00:00:00.0000000","","","PROC","2013-08-02 00:00:00.0000000",0
"51FBFE9E4BCE7159E10000000A442CBA","POS_ASM_014","2013-04-19 00:00:00.0000000",0,"17",7585,"PROC","2013-08-02 00:00:00.0000000","","","PROC","2013-08-02 00:00:00.0000000",0
"51FBFEB24BCE7159E10000000A442CBA","POS_ASM_014","2013-04-20 00:00:00.0000000",0,"18",6220,"PROC","2013-08-02 00:00:00.0000000","","","PROC","2013-08-02 00:00:00.0000000",0
"51FBFEC04BCE7159E10000000A442CBA","POS_ASM_014","2013-04-21 00:00:00.0000000",0,"19",10475,"PROC","2013-08-02 00:00:00.0000000","","","PROC","2013-08-02 00:00:00.0000000",0
"51FBFED74BCE7159E10000000A442CBA","POS_ASM_014","2013-04-22 00:00:00.0000000",0,"20",7659,"PROC","2013-08-02 00:00:00.0000000","","","PROC","2013-08-02 00:00:00.0000000",0
"51FBFEEE4BCE7159E10000000A442CBA","POS_ASM_014","2013-04-23 00:00:00.0000000",0,"21",8171,"PROC","2013-08-02 00:00:00.0000000","","","PROC","2013-08-02 00:00:00.0000000",0
"51FBFF034BCE7159E10000000A442CBA","POS_ASM_014","2013-04-24 00:00:00.0000000",0,"22",4574,"PROC","2013-08-02 00:00:00.0000000","","","PROC","2013-08-02 00:00:00.0000000",0
"51FBFF184BCE7159E10000000A442CBA","POS_ASM_014","2013-04-25 00:00:00.0000000",0,"23",8490,"PROC","2013-08-02 00:00:00.0000000","","","PROC","2013-08-02 00:00:00.0000000",0
"51FBFF2E4BCE7159E10000000A442CBA","POS_ASM_014","2013-04-26 00:00:00.0000000",0,"24",3849,"PROC","2013-08-02 00:00:00.0000000","","","PROC","2013-08-02 00:00:00.0000000",0
"51FBFF3E4BCE7159E10000000A442CBA","POS_ASM_014","2013-04-27 00:00:00.0000000",0,"25",10098,"PROC","2013-08-02 00:00:00.0000000","","","PROC","2013-08-02 00:00:00.0000000",0
"51FBFF554BCE7159E10000000A442CBA","POS_ASM_014","2013-04-28 00:00:00.0000000",0,"26",7048,"PROC","2013-08-02 00:00:00.0000000","","","PROC","2013-08-02 00:00:00.0000000",0
"51FBFF6C4BCE7159E10000000A442CBA","POS_ASM_014","2013-04-29 00:00:00.0000000",0,"27",7160,"PROC","2013-08-02 00:00:00.0000000","","","PROC","2013-08-02 00:00:00.0000000",0
"51FBFF814BCE7159E10000000A442CBA","POS_ASM_014","2013-04-30 00:00:00.0000000",0,"28",11794,"PROC","2013-08-02 00:00:00.0000000","","","PROC","2013-08-02 00:00:00.0000000",0
"51FBFF974BCE7159E10000000A442CBA","POS_ASM_014","2013-05-01 00:00:00.0000000",0,"29",3175,"PROC","2013-08-02 00:00:00.0000000","","","PROC","2013-08-02 00:00:00.0000000",0
"51FBFFA74BCE7159E10000000A442CBA","POS_ASM_014","2013-05-02 00:00:00.0000000",0,"30",6670,"PROC","2013-08-02 00:00:00.0000000","","","PROC","2013-08-02 00:00:00.0000000",0
"51FBFFBD4BCE7159E10000000A442CBA","POS_ASM_014","2013-05-03 00:00:00.0000000",0,"31",4175,"PROC","2013-08-02 00:00:00.0000000","","","PROC","2013-08-02 00:00:00.0000000",0
"51FBFFCD4BCE7159E10000000A442CBA","POS_ASM_014","2013-05-04 00:00:00.0000000",0,"32",5486,"PROC","2013-08-02 00:00:00.0000000","","","PROC","2013-08-02 00:00:00.0000000",0
"51FBFFE34BCE7159E10000000A442CBA","POS_ASM_014","2013-05-05 00:00:00.0000000",0,"33",1053,"PROC","2013-08-02 00:00:00.0000000","","","PROC","2013-08-02 00:00:00.0000000",0
"51FBFFF24BCE7159E10000000A442CBA","POS_ASM_014","2013-05-06 00:00:00.0000000",0,"34",3617,"PROC","2013-08-02 00:00:00.0000000","","","PROC","2013-08-02 00:00:00.0000000",0
"51FB00004BCE7159E10000000A442CBA","POS_ASM_014","2013-05-07 00:00:00.0000000",0,"35",4699,"PROC","2013-08-02 00:00:00.0000000","","","PROC","2013-08-02 00:00:00.0000000",0
"51FB00144BCE7159E10000000A442CBA","POS_ASM_014","2013-05-08 00:00:00.0000000",0,"36",13704,"PROC","2013-08-02 00:00:00.0000000","","","PROC","2013-08-02 00:00:00.0000000",0
"51FB00234BCE7159E10000000A442CBA","POS_ASM_014","2013-05-09 00:00:00.0000000",0,"37",9758,"PROC","2013-08-02 00:00:00.0000000","","","PROC","2013-08-02 00:00:00.0000000",0
"51FB00334BCE7159E10000000A442CBA","POS_ASM_014","2013-05-10 00:00:00.0000000",0,"38",14826,"PROC","2013-08-02 00:00:00.0000000","","","PROC","2013-08-02 00:00:00.0000000",0
"51FB00484BCE7159E10000000A442CBA","POS_ASM_014","2013-05-11 00:00:00.0000000",0,"39",18556,"PROC","2013-08-02 00:00:00.0000000","","","PROC","2013-08-02 00:00:00.0000000",0
"51FB005F4BCE7159E10000000A442CBA","POS_ASM_014","2013-05-12 00:00:00.0000000",0,"40",6339,"PROC","2013-08-02 00:00:00.0000000","","","PROC","2013-08-02 00:00:00.0000000",0
"51FB00734BCE7159E10000000A442CBA","POS_ASM_014","2013-05-13 00:00:00.0000000",0,"41",15615,"PROC","2013-08-02 00:00:00.0000000","","","PROC","2013-08-02 00:00:00.0000000",0
"51FB00834BCE7159E10000000A442CBA","POS_ASM_014","2013-05-14 00:00:00.0000000",0,"42",14942,"PROC","2013-08-02 00:00:00.0000000","","","PROC","2013-08-02 00:00:00.0000000",0
"51FB009A4BCE7159E10000000A442CBA","POS_ASM_014","2013-05-15 00:00:00.0000000",0,"43",4962,"PROC","2013-08-02 00:00:00.0000000","","","PROC","2013-08-02 00:00:00.0000000",0
"51FB00AF4BCE7159E10000000A442CBA","POS_ASM_014","2013-05-16 00:00:00.0000000",0,"44",6218,"PROC","2013-08-02 00:00:00.0000000","","","PROC","2013-08-02 00:00:00.0000000",0
"51FB00C44BCE7159E10000000A442CBA","POS_ASM_014","2013-05-17 00:00:00.0000000",0,"45",7167,"PROC","2013-08-02 00:00:00.0000000","","","PROC","2013-08-02 00:00:00.0000000",0
"51FB00D94BCE7159E10000000A442CBA","POS_ASM_014","2013-05-18 00:00:00.0000000",0,"46",6501,"PROC","2013-08-02 00:00:00.0000000","","","PROC","2013-08-02 00:00:00.0000000",0
"51FB00EE4BCE7159E10000000A442CBA","POS_ASM_014","2013-05-19 00:00:00.0000000",0,"47",5182,"PROC","2013-08-02 00:00:00.0000000","","","PROC","2013-08-02 00:00:00.0000000",0
"51FB01024BCE7159E10000000A442CBA","POS_ASM_014","2013-05-20 00:00:00.0000000",0,"48",5475,"PROC","2013-08-02 00:00:00.0000000","","","PROC","2013-08-02 00:00:00.0000000",0
"51FB01134BCE7159E10000000A442CBA","POS_ASM_014","2013-05-21 00:00:00.0000000",0,"49",2206,"PROC","2013-08-02 00:00:00.0000000","","","PROC","2013-08-02 00:00:00.0000000",0
"51FB01214BCE7159E10000000A442CBA","POS_ASM_014","2013-05-22 00:00:00.0000000",0,"50",7379,"PROC","2013-08-02 00:00:00.0000000","","","PROC","2013-08-02 00:00:00.0000000",0
"51FB01384BCE7159E10000000A442CBA","POS_ASM_014","2013-05-23 00:00:00.0000000",0,"51",4719,"PROC","2013-08-02 00:00:00.0000000","","","PROC","2013-08-02 00:00:00.0000000",0
"51FB014C4BCE7159E10000000A442CBA","POS_ASM_014","2013-05-24 00:00:00.0000000",0,"52",3607,"PROC","2013-08-02 00:00:00.0000000","","","PROC","2013-08-02 00:00:00.0000000",0
"51FB015D4BCE7159E10000000A442CBA","POS_ASM_014","2013-05-25 00:00:00.0000000",0,"53",2266,"PROC","2013-08-02 00:00:00.0000000","","","PROC","2013-08-02 00:00:00.0000000",0
"51FB016E4BCE7159E10000000A442CBA","POS_ASM_014","2013-05-26 00:00:00.0000000",0,"54",1355,"PROC","2013-08-02 00:00:00.0000000","","","PROC","2013-08-02 00:00:00.0000000",0
"51FB017C4BCE7159E10000000A442CBA","POS_ASM_014","2013-05-27 00:00:00.0000000",0,"55",6464,"PROC","2013-08-02 00:00:00.0000000","","","PROC","2013-08-02 00:00:00.0000000",0
"51FB01934BCE7159E10000000A442CBA","POS_ASM_014","2013-05-28 00:00:00.0000000",0,"56",5308,"PROC","2013-08-02 00:00:00.0000000","","","PROC","2013-08-02 00:00:00.0000000",0
"51FB01A84BCE7159E10000000A442CBA","POS_ASM_014","2013-05-29 00:00:00.0000000",0,"57",5085,"PROC","2013-08-02 00:00:00.0000000","","","PROC","2013-08-02 00:00:00.0000000",0
"51FB01B94BCE7159E10000000A442CBA","POS_ASM_015","2013-04-02 00:00:00.0000000",0,"0",6498,"PROC","2013-08-02 00:00:00.0000000","","","PROC","2013-08-02 00:00:00.0000000",0
"51FB01C74BCE7159E10000000A442CBA","POS_ASM_015","2013-04-03 00:00:00.0000000",0,"1",6153,"PROC","2013-08-02 00:00:00.0000000","","","PROC","2013-08-02 00:00:00.0000000",0
"51FB01DC4BCE7159E10000000A442CBA","POS_ASM_015","2013-04-04 00:00:00.0000000",0,"2",10413,"PROC","2013-08-02 00:00:00.0000000","","","PROC","2013-08-02 00:00:00.0000000",0
"51FB01F14BCE7159E10000000A442CBA","POS_ASM_015","2013-04-05 00:00:00.0000000",0,"3",10340,"PROC","2013-08-02 00:00:00.0000000","","","PROC","2013-08-02 00:00:00.0000000",0
"51FB02054BCE7159E10000000A442CBA","POS_ASM_015","2013-04-06 00:00:00.0000000",0,"4",2502,"PROC","2013-08-02 00:00:00.0000000","","","PROC","2013-08-02 00:00:00.0000000",0
"51FB02154BCE7159E10000000A442CBA","POS_ASM_015","2013-04-07 00:00:00.0000000",0,"5",8164,"PROC","2013-08-02 00:00:00.0000000","","","PROC","2013-08-02 00:00:00.0000000",0
"51FB022C4BCE7159E10000000A442CBA","POS_ASM_015","2013-04-08 00:00:00.0000000",0,"6",4082,"PROC","2013-08-02 00:00:00.0000000","","","PROC","2013-08-02 00:00:00.0000000",0
"51FB02414BCE7159E10000000A442CBA","POS_ASM_015","2013-04-09 00:00:00.0000000",0,"7",7108,"PROC","2013-08-02 00:00:00.0000000","","","PROC","2013-08-02 00:00:00.0000000",0
"51FB02584BCE7159E10000000A442CBA","POS_ASM_015","2013-04-10 00:00:00.0000000",0,"8",7587,"PROC","2013-08-02 00:00:00.0000000","","","PROC","2013-08-02 00:00:00.0000000",0
"51FB026D4BCE7159E10000000A442CBA","POS_ASM_015","2013-04-11 00:00:00.0000000",0,"9",9692,"PROC","2013-08-02 00:00:00.0000000","","","PROC","2013-08-02 00:00:00.0000000",0
"51FB02824BCE7159E10000000A442CBA","POS_ASM_015","2013-04-12 00:00:00.0000000",0,"10",8455,"PROC","2013-08-02 00:00:00.0000000","","","PROC","2013-08-02 00:00:00.0000000",0
"51FB02964BCE7159E10000000A442CBA","POS_ASM_015","2013-04-13 00:00:00.0000000",0,"11",11053,"PROC","2013-08-02 00:00:00.0000000","","","PROC","2013-08-02 00:00:00.0000000",0
"51FB02A64BCE7159E10000000A442CBA","POS_ASM_015","2013-04-14 00:00:00.0000000",0,"12",4722,"PROC","2013-08-02 00:00:00.0000000","","","PROC","2013-08-02 00:00:00.0000000",0
"51FB02BA4BCE7159E10000000A442CBA","POS_ASM_015","2013-04-15 00:00:00.0000000",0,"13",6087,"PROC","2013-08-02 00:00:00.0000000","","","PROC","2013-08-02 00:00:00.0000000",0
"51FB02C84BCE7159E10000000A442CBA","POS_ASM_015","2013-04-16 00:00:00.0000000",0,"14",14150,"PROC","2013-08-02 00:00:00.0000000","","","PROC","2013-08-02 00:00:00.0000000",0
"51FB02DF4BCE7159E10000000A442CBA","POS_ASM_015","2013-04-17 00:00:00.0000000",0,"15",13648,"PROC","2013-08-02 00:00:00.0000000","","","PROC","2013-08-02 00:00:00.0000000",0
"51FB02F64BCE7159E10000000A442CBA","POS_ASM_015","2013-04-18 00:00:00.0000000",0,"16",11925,"PROC","2013-08-02 00:00:00.0000000","","","PROC","2013-08-02 00:00:00.0000000",0
"51FB030A4BCE7159E10000000A442CBA","POS_ASM_015","2013-04-19 00:00:00.0000000",0,"17",7205,"PROC","2013-08-02 00:00:00.0000000","","","PROC","2013-08-02 00:00:00.0000000",0
"51FB03184BCE7159E10000000A442CBA","POS_ASM_015","2013-04-20 00:00:00.0000000",0,"18",9922,"PROC","2013-08-02 00:00:00.0000000","","","PROC","2013-08-02 00:00:00.0000000",0
"51FB032D4BCE7159E10000000A442CBA","POS_ASM_015","2013-04-21 00:00:00.0000000",0,"19",10499,"PROC","2013-08-02 00:00:00.0000000","","","PROC","2013-08-02 00:00:00.0000000",0
"51FB03414BCE7159E10000000A442CBA","POS_ASM_015","2013-04-22 00:00:00.0000000",0,"20",12283,"PROC","2013-08-02 00:00:00.0000000","","","PROC","2013-08-02 00:00:00.0000000",0
"51FB03504BCE7159E10000000A442CBA","POS_ASM_015","2013-04-23 00:00:00.0000000",0,"21",14976,"PROC","2013-08-02 00:00:00.0000000","","","PROC","2013-08-02 00:00:00.0000000",0
"51FB03614BCE7159E10000000A442CBA","POS_ASM_015","2013-04-24 00:00:00.0000000",0,"22",6152,"PROC","2013-08-02 00:00:00.0000000","","","PROC","2013-08-02 00:00:00.0000000",0
"51FB03714BCE7159E10000000A442CBA","POS_ASM_015","2013-04-25 00:00:00.0000000",0,"23",8717,"PROC","2013-08-02 00:00:00.0000000","","","PROC","2013-08-02 00:00:00.0000000",0
"51FB03864BCE7159E10000000A442CBA","POS_ASM_015","2013-04-26 00:00:00.0000000",0,"24",9585,"PROC","2013-08-02 00:00:00.0000000","","","PROC","2013-08-02 00:00:00.0000000",0
"51FB039C4BCE7159E10000000A442CBA","POS_ASM_015","2013-04-27 00:00:00.0000000",0,"25",3305,"PROC","2013-08-02 00:00:00.0000000","","","PROC","2013-08-02 00:00:00.0000000",0
"51FB03AB4BCE7159E10000000A442CBA","POS_ASM_015","2013-04-28 00:00:00.0000000",0,"26",4173,"PROC","2013-08-02 00:00:00.0000000","","","PROC","2013-08-02 00:00:00.0000000",0
"51FB03BA4BCE7159E10000000A442CBA","POS_ASM_015","2013-04-29 00:00:00.0000000",0,"27",5347,"PROC","2013-08-02 00:00:00.0000000","","","PROC","2013-08-02 00:00:00.0000000",0
"51FB03CA4BCE7159E10000000A442CBA","POS_ASM_015","2013-04-30 00:00:00.0000000",0,"28",8885,"PROC","2013-08-02 00:00:00.0000000","","","PROC","2013-08-02 00:00:00.0000000",0
"51FB03DF4C6D7159E10000000A442CBA","POS_ASM_015","2013-05-01 00:00:00.0000000",0,"29",7436,"PROC","2013-08-02 00:00:00.0000000","","","PROC","2013-08-02 00:00:00.0000000",0
"51FB03F64C6D7159E10000000A442CBA","POS_ASM_015","2013-05-02 00:00:00.0000000",0,"30",5223,"PROC","2013-08-02 00:00:00.0000000","","","PROC","2013-08-02 00:00:00.0000000",0
"51FB040A4C6D7159E10000000A442CBA","POS_ASM_015","2013-05-03 00:00:00.0000000",0,"31",1195,"PROC","2013-08-02 00:00:00.0000000","","","PROC","2013-08-02 00:00:00.0000000",0
"51FB04184C6D7159E10000000A442CBA","POS_ASM_015","2013-05-04 00:00:00.0000000",0,"32",3862,"PROC","2013-08-02 00:00:00.0000000","","","PROC","2013-08-02 00:00:00.0000000",0
"51FB042C4C6D7159E10000000A442CBA","POS_ASM_015","2013-05-05 00:00:00.0000000",0,"33",2473,"PROC","2013-08-02 00:00:00.0000000","","","PROC","2013-08-02 00:00:00.0000000",0
"51FB043B4C6D7159E10000000A442CBA","POS_ASM_015","2013-05-06 00:00:00.0000000",0,"34",1332,"PROC","2013-08-02 00:00:00.0000000","","","PROC","2013-08-02 00:00:00.0000000",0
"51FB04494C6D7159E10000000A442CBA","POS_ASM_015","2013-05-07 00:00:00.0000000",0,"35",4875,"PROC","2013-08-02 00:00:00.0000000","","","PROC","2013-08-02 00:00:00.0000000",0
"51FB04604C6D7159E10000000A442CBA","POS_ASM_015","2013-05-08 00:00:00.0000000",0,"36",4230,"PROC","2013-08-02 00:00:00.0000000","","","PROC","2013-08-02 00:00:00.0000000",0
"51FB04764C6D7159E10000000A442CBA","POS_ASM_015","2013-05-09 00:00:00.0000000",0,"37",3660,"PROC","2013-08-02 00:00:00.0000000","","","PROC","2013-08-02 00:00:00.0000000",0
"51FB04874C6D7159E10000000A442CBA","POS_ASM_015","2013-05-10 00:00:00.0000000",0,"38",10270,"PROC","2013-08-02 00:00:00.0000000","","","PROC","2013-08-02 00:00:00.0000000",0
"51FB04984C6D7159E10000000A442CBA","POS_ASM_015","2013-05-11 00:00:00.0000000",0,"39",3432,"PROC","2013-08-02 00:00:00.0000000","","","PROC","2013-08-02 00:00:00.0000000",0
"51FB04A84C6D7159E10000000A442CBA","POS_ASM_015","2013-05-12 00:00:00.0000000",0,"40",4451,"PROC","2013-08-02 00:00:00.0000000","","","PROC","2013-08-02 00:00:00.0000000",0
"51FB04BC4C6D7159E10000000A442CBA","POS_ASM_015","2013-05-13 00:00:00.0000000",0,"41",3031,"PROC","2013-08-02 00:00:00.0000000","","","PROC","2013-08-02 00:00:00.0000000",0
"51FB04CA4C6D7159E10000000A442CBA","POS_ASM_015","2013-05-14 00:00:00.0000000",0,"42",5380,"PROC","2013-08-02 00:00:00.0000000","","","PROC","2013-08-02 00:00:00.0000000",0
"51FB04DE4C6D7159E10000000A442CBA","POS_ASM_015","2013-05-15 00:00:00.0000000",0,"43",3055,"PROC","2013-08-02 00:00:00.0000000","","","PROC","2013-08-02 00:00:00.0000000",0
"51FB04EE4C6D7159E10000000A442CBA","POS_ASM_015","2013-05-16 00:00:00.0000000",0,"44",14636,"PROC","2013-08-02 00:00:00.0000000","","","PROC","2013-08-02 00:00:00.0000000",0
"51FB05034C6D7159E10000000A442CBA","POS_ASM_015","2013-05-17 00:00:00.0000000",0,"45",24521,"PROC","2013-08-02 00:00:00.0000000","","","PROC","2013-08-02 00:00:00.0000000",0
"51FB05174C6D7159E10000000A442CBA","POS_ASM_015","2013-05-18 00:00:00.0000000",0,"46",4487,"PROC","2013-08-02 00:00:00.0000000","","","PROC","2013-08-02 00:00:00.0000000",0
"51FB05284C6D7159E10000000A442CBA","POS_ASM_015","2013-05-19 00:00:00.0000000",0,"47",6818,"PROC","2013-08-02 00:00:00.0000000","","","PROC","2013-08-02 00:00:00.0000000",0
"51FB05364C6D7159E10000000A442CBA","POS_ASM_015","2013-05-20 00:00:00.0000000",0,"48",11697,"PROC","2013-08-02 00:00:00.0000000","","","PROC","2013-08-02 00:00:00.0000000",0
"51FB054B4C6D7159E10000000A442CBA","POS_ASM_015","2013-05-21 00:00:00.0000000",0,"49",11639,"PROC","2013-08-02 00:00:00.0000000","","","PROC","2013-08-02 00:00:00.0000000",0
"51FB05624C6D7159E10000000A442CBA","POS_ASM_015","2013-05-22 00:00:00.0000000",0,"50",9795,"PROC","2013-08-02 00:00:00.0000000","","","PROC","2013-08-02 00:00:00.0000000",0
"51FB05774C6D7159E10000000A442CBA","POS_ASM_015","2013-05-23 00:00:00.0000000",0,"51",6123,"PROC","2013-08-02 00:00:00.0000000","","","PROC","2013-08-02 00:00:00.0000000",0
"51FB058E4C6D7159E10000000A442CBA","POS_ASM_015","2013-05-24 00:00:00.0000000",0,"52",5391,"PROC","2013-08-02 00:00:00.0000000","","","PROC","2013-08-02 00:00:00.0000000",0
"51FB05A24C6D7159E10000000A442CBA","POS_ASM_015","2013-05-25 00:00:00.0000000",0,"53",1516,"PROC","2013-08-02 00:00:00.0000000","","","PROC","2013-08-02 00:00:00.0000000",0
"51FB05B14C6D7159E10000000A442CBA","POS_ASM_015","2013-05-26 00:00:00.0000000",0,"54",2670,"PROC","2013-08-02 00:00:00.0000000","","","PROC","2013-08-02 00:00:00.0000000",0
"51FB05BF4C6D7159E10000000A442CBA","POS_ASM_015","2013-05-27 00:00:00.0000000",0,"55",5849,"PROC","2013-08-02 00:00:00.0000000","","","PROC","2013-08-02 00:00:00.0000000",0
"51FB05D44C6D7159E10000000A442CBA","POS_ASM_015","2013-05-28 00:00:00.0000000",0,"56",7945,"PROC","2013-08-02 00:00:00.0000000","","","PROC","2013-08-02 00:00:00.0000000",0
"51FB05E84C6D7159E10000000A442CBA","POS_ASM_015","2013-05-29 00:00:00.0000000",0,"57",4331,"PROC","2013-08-02 00:00:00.0000000","","","PROC","2013-08-02 00:00:00.0000000",0
"51FB05F84C6D7159E10000000A442CBA","POS_ASM_015","2013-05-30 00:00:00.0000000",0,"58",6240,"PROC","2013-08-02 00:00:00.0000000","","","PROC","2013-08-02 00:00:00.0000000",0
"51FB060B4C6D7159E10000000A442CBA","POS_ASM_016","2013-04-02 00:00:00.0000000",0,"0",7166,"PROC","2013-08-02 00:00:00.0000000","","","PROC","2013-08-02 00:00:00.0000000",0
"51FB061C4C6D7159E10000000A442CBA","POS_ASM_016","2013-04-03 00:00:00.0000000",0,"1",5090,"PROC","2013-08-02 00:00:00.0000000","","","PROC","2013-08-02 00:00:00.0000000",0
"51FB062C4C6D7159E10000000A442CBA","POS_ASM_016","2013-04-04 00:00:00.0000000",0,"2",12141,"PROC","2013-08-02 00:00:00.0000000","","","PROC","2013-08-02 00:00:00.0000000",0
"51FB06434C6D7159E10000000A442CBA","POS_ASM_016","2013-04-05 00:00:00.0000000",0,"3",4424,"PROC","2013-08-02 00:00:00.0000000","","","PROC","2013-08-02 00:00:00.0000000",0
"51FB06594C6D7159E10000000A442CBA","POS_ASM_016","2013-04-06 00:00:00.0000000",0,"4",7570,"PROC","2013-08-02 00:00:00.0000000","","","PROC","2013-08-02 00:00:00.0000000",0
"51FB06694C6D7159E10000000A442CBA","POS_ASM_016","2013-04-07 00:00:00.0000000",0,"5",4674,"PROC","2013-08-02 00:00:00.0000000","","","PROC","2013-08-02 00:00:00.0000000",0
"51FB067E4C6D7159E10000000A442CBA","POS_ASM_016","2013-04-08 00:00:00.0000000",0,"6",4520,"PROC","2013-08-02 00:00:00.0000000","","","PROC","2013-08-02 00:00:00.0000000",0
"51FB06934C6D7159E10000000A442CBA","POS_ASM_016","2013-04-09 00:00:00.0000000",0,"7",8958,"PROC","2013-08-02 00:00:00.0000000","","","PROC","2013-08-02 00:00:00.0000000",0
"51FB06AA4C6D7159E10000000A442CBA","POS_ASM_016","2013-04-10 00:00:00.0000000",0,"8",10401,"PROC","2013-08-02 00:00:00.0000000","","","PROC","2013-08-02 00:00:00.0000000",0
"51FB06C04C6D7159E10000000A442CBA","POS_ASM_016","2013-04-11 00:00:00.0000000",0,"9",6876,"PROC","2013-08-02 00:00:00.0000000","","","PROC","2013-08-02 00:00:00.0000000",0
"51FB06CF4C6D7159E10000000A442CBA","POS_ASM_016","2013-04-12 00:00:00.0000000",0,"10",8633,"PROC","2013-08-02 00:00:00.0000000","","","PROC","2013-08-02 00:00:00.0000000",0
"51FB06DD4C6D7159E10000000A442CBA","POS_ASM_016","2013-04-13 00:00:00.0000000",0,"11",8062,"PROC","2013-08-02 00:00:00.0000000","","","PROC","2013-08-02 00:00:00.0000000",0
